"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18232","The caption of the Sign In button is misaligned vertically","chromium","Thu Apr 24 06:55:40 GMT 2025","passed","Thu Apr 24 06:55:58 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","506","Обновление существующего бронирования","chromium","Thu Apr 24 06:54:44 GMT 2025","passed","Thu Apr 24 06:54:45 GMT 2025","Booking Service Api tests","api_tests/booking_service.test.js","",""
"","189","Получить id всех бронирований","chromium","Thu Apr 24 06:54:44 GMT 2025","passed","Thu Apr 24 06:54:44 GMT 2025","Booking Service Api tests","api_tests/booking_service.test.js","",""
"","81","Получить информацию о бронировании по id","chromium","Thu Apr 24 06:54:44 GMT 2025","passed","Thu Apr 24 06:54:44 GMT 2025","Booking Service Api tests","api_tests/booking_service.test.js","",""
"","2537","The page becomes unresponsive when increasing the quantity with the pink or green colors chosen","chromium","Thu Apr 24 06:56:35 GMT 2025","passed","Thu Apr 24 06:56:37 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","2190","The page freezes when clicking on the numbers of results","chromium","Thu Apr 24 06:55:10 GMT 2025","passed","Thu Apr 24 06:55:12 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","3604","The page freezes when changing the currency","chromium","Thu Apr 24 06:55:12 GMT 2025","passed","Thu Apr 24 06:55:16 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","237","Удаление бронирования","chromium","Thu Apr 24 06:54:45 GMT 2025","passed","Thu Apr 24 06:54:45 GMT 2025","Booking Service Api tests","api_tests/booking_service.test.js","",""
"","18301","The text under the New User section is in another language","chromium","Thu Apr 24 06:56:07 GMT 2025","passed","Thu Apr 24 06:56:25 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","9150","The page becomes unresponsive when clicking on ""Retrieve Password"" and no email is sent","chromium","Thu Apr 24 06:55:58 GMT 2025","passed","Thu Apr 24 06:56:07 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","10863","There is too much space before the last letter in ""Return to Store""","chromium","Thu Apr 24 06:55:22 GMT 2025","passed","Thu Apr 24 06:55:33 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","2403","The page becomes unresponsive when clicking on ""Post Comment""","chromium","Thu Apr 24 06:55:33 GMT 2025","passed","Thu Apr 24 06:55:36 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","7297","The product image fills the box entirely","chromium","Thu Apr 24 06:55:02 GMT 2025","failed","Thu Apr 24 06:55:09 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","9320","When clicking on the update button the product quantity becomes 2 again","chromium","Thu Apr 24 06:56:25 GMT 2025","passed","Thu Apr 24 06:56:35 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","6402","The manufacturer link opens an error page","chromium","Thu Apr 24 06:55:16 GMT 2025","passed","Thu Apr 24 06:55:22 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","4169","The Sign In button overlaps the footer","chromium","Thu Apr 24 06:55:36 GMT 2025","passed","Thu Apr 24 06:55:40 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","102","Создание бронирования","chromium","Thu Apr 24 06:54:44 GMT 2025","passed","Thu Apr 24 06:54:44 GMT 2025","Booking Service Api tests","api_tests/booking_service.test.js","",""
