"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","27","Получить информацию о бронировании по id","chromium","Thu Apr 24 10:03:20 GMT 2025","passed","Thu Apr 24 10:03:20 GMT 2025","Booking Service Api tests","api_tests/booking_service.test.js","",""
"","7123","The page becomes unresponsive when clicking on ""Retrieve Password"" and no email is sent","chromium","Thu Apr 24 10:04:07 GMT 2025","passed","Thu Apr 24 10:04:15 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","64","Получить id всех бронирований","chromium","Thu Apr 24 10:03:20 GMT 2025","passed","Thu Apr 24 10:03:20 GMT 2025","Booking Service Api tests","api_tests/booking_service.test.js","",""
"","10475","There is too much space before the last letter in ""Return to Store""","chromium","Thu Apr 24 10:03:34 GMT 2025","passed","Thu Apr 24 10:03:44 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","3918","The product image fills the box entirely","chromium","Thu Apr 24 10:03:20 GMT 2025","passed","Thu Apr 24 10:03:24 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","8107","When clicking on the update button the product quantity becomes 2 again","chromium","Thu Apr 24 10:04:32 GMT 2025","passed","Thu Apr 24 10:04:40 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","2724","The page becomes unresponsive when increasing the quantity with the pink or green colors chosen","chromium","Thu Apr 24 10:04:40 GMT 2025","passed","Thu Apr 24 10:04:43 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","17286","The caption of the Sign In button is misaligned vertically","chromium","Thu Apr 24 10:03:50 GMT 2025","passed","Thu Apr 24 10:04:07 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","17398","The text under the New User section is in another language","chromium","Thu Apr 24 10:04:15 GMT 2025","passed","Thu Apr 24 10:04:32 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","2168","The page becomes unresponsive when clicking on ""Post Comment""","chromium","Thu Apr 24 10:03:44 GMT 2025","passed","Thu Apr 24 10:03:46 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","5560","The manufacturer link opens an error page","chromium","Thu Apr 24 10:03:28 GMT 2025","passed","Thu Apr 24 10:03:34 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","1335","The page freezes when clicking on the numbers of results","chromium","Thu Apr 24 10:03:25 GMT 2025","passed","Thu Apr 24 10:03:26 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","181","Обновление существующего бронирования","chromium","Thu Apr 24 10:03:20 GMT 2025","passed","Thu Apr 24 10:03:20 GMT 2025","Booking Service Api tests","api_tests/booking_service.test.js","",""
"","49","Создание бронирования","chromium","Thu Apr 24 10:03:20 GMT 2025","passed","Thu Apr 24 10:03:20 GMT 2025","Booking Service Api tests","api_tests/booking_service.test.js","",""
"","2132","The page freezes when changing the currency","chromium","Thu Apr 24 10:03:26 GMT 2025","passed","Thu Apr 24 10:03:28 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","3829","The Sign In button overlaps the footer","chromium","Thu Apr 24 10:03:46 GMT 2025","passed","Thu Apr 24 10:03:50 GMT 2025","Academy bugs Test","ui_tests/academybugs.test.js","",""
"","75","Удаление бронирования","chromium","Thu Apr 24 10:03:20 GMT 2025","passed","Thu Apr 24 10:03:20 GMT 2025","Booking Service Api tests","api_tests/booking_service.test.js","",""
